dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
NURSA Protein Complexes	nursa	EPI-2476-1 (DACH1)	0.028037	0.5793	1	0	1		EPI-2476-1 (DACH1)
NURSA Protein Complexes	nursa	BL9431 (C7orf20)	-0.01072	1	1	0	-1		BL9431 (C7orf20)
NURSA Protein Complexes	nursa	BL964 (ROCK2)	-0.0013744	1	1	0	-1		BL964 (ROCK2)
NURSA Protein Complexes	nursa	BL963 (ROCK2)	0.028037	0.57739	1	0	1		BL963 (ROCK2)
NURSA Protein Complexes	nursa	BL2138 (ROCK1)	-0.01072	1	1	0	-1		BL2138 (ROCK1)
NURSA Protein Complexes	nursa	BL7844 (ARHGEF16)	-0.01072	1	1	0	-1		BL7844 (ARHGEF16)
NURSA Protein Complexes	nursa	BL1168 (MCPH1)	-0.0013744	1	1	0	-1		BL1168 (MCPH1)
NURSA Protein Complexes	nursa	EPI-2488-1 (TRIB3)	-0.01072	1	1	0	-1		EPI-2488-1 (TRIB3)
NURSA Protein Complexes	nursa	a-TSPYL1 (TSPYL1)	-0.040132	0.2465	1	0	-1		a-TSPYL1 (TSPYL1)
NURSA Protein Complexes	nursa	BL9173 (MALT1)	-0.01072	1	1	0	-1		BL9173 (MALT1)
NURSA Protein Complexes	nursa	BL442 (EP300)	-0.01072	1	1	0	-1		BL442 (EP300)
NURSA Protein Complexes	nursa	BL1777 (C21orf7)	-0.049478	0.14528	1	0	-1		BL1777 (C21orf7)
NURSA Protein Complexes	nursa	SC-50347 (PIAS4)	-0.040132	0.24552	1	0	-1		SC-50347 (PIAS4)
NURSA Protein Complexes	nursa	BL2030 (RFWD2)	-0.060198	0.1516	1	0	-1		BL2030 (RFWD2)
NURSA Protein Complexes	nursa	BL4782 (AKT1S1)	-0.032161	0.68758	1	0	-1		BL4782 (AKT1S1)
NURSA Protein Complexes	nursa	BL4015 (PPP1R13B)	-0.080264	0.096839	1	0	-1		BL4015 (PPP1R13B)
NURSA Protein Complexes	nursa	BL780 (MCM5)	0.028037	0.57812	1	0	1		BL780 (MCM5)
NURSA Protein Complexes	nursa	BL265 (MCM7)	-0.01072	1	1	0	-1		BL265 (MCM7)
NURSA Protein Complexes	nursa	BL1026 (INTS7)	0.028037	0.58175	1	0	1		BL1026 (INTS7)
NURSA Protein Complexes	nursa	BL3987 (USP14)	-0.040132	0.24643	1	0	-1		BL3987 (USP14)
NURSA Protein Complexes	nursa	EPI-1931-1 (PLCG2)	-0.040132	0.24679	1	0	-1		EPI-1931-1 (PLCG2)
NURSA Protein Complexes	nursa	BL9240 (GREB1)	-0.040132	0.2465	1	0	-1		BL9240 (GREB1)
NURSA Protein Complexes	nursa	BL7869 (RAPGEF2)	-0.01072	1	1	0	-1		BL7869 (RAPGEF2)
NURSA Protein Complexes	nursa	BL8262 (PPIG)	-0.01072	1	1	0	-1		BL8262 (PPIG)
NURSA Protein Complexes	nursa	BL5271 (TOPORS)	-0.040132	0.24525	1	0	-1		BL5271 (TOPORS)
NURSA Protein Complexes	nursa	BL6517 (BMI1)	-0.0013744	1	1	0	-1		BL6517 (BMI1)
NURSA Protein Complexes	nursa	BL7394 (CDK2)	-0.049478	0.14431	1	0	-1		BL7394 (CDK2)
NURSA Protein Complexes	nursa	BL2731 (SIN3A)	-0.060198	0.15157	1	0	-1		BL2731 (SIN3A)
NURSA Protein Complexes	nursa	BL1835 (CAMK4)	-0.030786	0.593	1	0	-1		BL1835 (CAMK4)
NURSA Protein Complexes	nursa	BL2003 (RIF1)	-0.01072	1	1	0	-1		BL2003 (RIF1)
NURSA Protein Complexes	nursa	CBC32 (POLDIP3)	-0.050852	0.35984	1	0	-1		CBC32 (POLDIP3)
NURSA Protein Complexes	nursa	CBC31 (POLDIP3)	-0.069544	0.091469	1	0	-1		CBC31 (POLDIP3)
NURSA Protein Complexes	nursa	BL129 (MSH6)	-0.040132	0.2465	1	0	-1		BL129 (MSH6)
NURSA Protein Complexes	nursa	BL5123 (PAK2)	-0.030786	0.59429	1	0	-1		BL5123 (PAK2)
NURSA Protein Complexes	nursa	BL5118 (PAK1)	-0.060198	0.1519	1	0	-1		BL5118 (PAK1)
NURSA Protein Complexes	nursa	BL5995 (ZNF638)	-0.02144	0.6306	1	0	-1		BL5995 (ZNF638)
NURSA Protein Complexes	nursa	BL4911 (PML)	-0.041506	0.40036	1	0	-1		BL4911 (PML)
NURSA Protein Complexes	nursa	BL6436 (CCNL2)	-0.069544	0.091809	1	0	-1		BL6436 (CCNL2)
NURSA Protein Complexes	nursa	BL1426 (FOXO1)	0.0079714	1	1	0	1		BL1426 (FOXO1)
NURSA Protein Complexes	nursa	BL2787 (PSMC5)	-0.040132	0.24603	1	0	-1		BL2787 (PSMC5)
NURSA Protein Complexes	nursa	BL1739 (CARM1)	-0.070918	0.21688	1	0	-1		BL1739 (CARM1)
NURSA Protein Complexes	nursa	ab92734 (PJA2)	-0.060198	0.15182	1	0	-1		ab92734 (PJA2)
NURSA Protein Complexes	nursa	SC-28673 (ATF1)	-0.069544	0.090749	1	0	-1		SC-28673 (ATF1)
NURSA Protein Complexes	nursa	BL1826 (TAOK3)	-0.08961	0.058209	1	0	-1		BL1826 (TAOK3)
NURSA Protein Complexes	nursa	BL7075 (NFKBIB)	-0.01072	1	1	0	-1		BL7075 (NFKBIB)
NURSA Protein Complexes	nursa	BL6657 (GRLF1)	-0.040132	0.24525	1	0	-1		BL6657 (GRLF1)
NURSA Protein Complexes	nursa	BL1578 (MCM8)	-0.040132	0.24525	1	0	-1		BL1578 (MCM8)
NURSA Protein Complexes	nursa	BL7552 (DICER1)	-0.040132	0.24432	1	0	-1		BL7552 (DICER1)
NURSA Protein Complexes	nursa	SC-583 (CREBBP)	-0.01072	1	1	0	-1		SC-583 (CREBBP)
NURSA Protein Complexes	nursa	BL1341 (DCLRE1C)	-0.01072	1	1	0	-1		BL1341 (DCLRE1C)
NURSA Protein Complexes	nursa	BL1005 (WAPAL)	-0.01072	1	1	0	-1		BL1005 (WAPAL)
NURSA Protein Complexes	nursa	CBC2201 (RXRB)	-0.040132	0.2465	1	0	-1		CBC2201 (RXRB)
NURSA Protein Complexes	nursa	BL4071 (ILKAP)	0.037383	0.57135	1	0	1		BL4071 (ILKAP)
NURSA Protein Complexes	nursa	BL262 (MCM6)	-0.01072	1	1	0	-1		BL262 (MCM6)
NURSA Protein Complexes	nursa	BL2153 (NEK7)	-0.040132	0.2465	1	0	-1		BL2153 (NEK7)
NURSA Protein Complexes	nursa	CBC752 (USP9X)	-0.069544	0.091469	1	0	-1		CBC752 (USP9X)
NURSA Protein Complexes	nursa	CBC682 (GIT1)	-0.050852	0.35573	1	0	-1		CBC682 (GIT1)
NURSA Protein Complexes	nursa	BL3695 (DLGAP5)	-0.060198	0.15217	1	0	-1		BL3695 (DLGAP5)
NURSA Protein Complexes	nursa	BL3693 (DLGAP5)	-0.02144	0.63472	1	0	-1		BL3693 (DLGAP5)
NURSA Protein Complexes	nursa	BL1536 (TREX1)	-0.040132	0.2465	1	0	-1		BL1536 (TREX1)
NURSA Protein Complexes	nursa	BL269 (MCM8)	-0.040132	0.2465	1	0	-1		BL269 (MCM8)
NURSA Protein Complexes	nursa	BL8473 (MADD)	-0.040132	0.2465	1	0	-1		BL8473 (MADD)
NURSA Protein Complexes	nursa	BL2753 (LCOR)	-0.098955	0.03003	1	0	-1		BL2753 (LCOR)
NURSA Protein Complexes	nursa	CBC331 (ARAF)	-0.0013744	1	1	0	-1		CBC331 (ARAF)
NURSA Protein Complexes	nursa	BL5987 (ZNF318)	-0.050852	0.35932	1	0	-1		BL5987 (ZNF318)
