dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
BioGRID Protein-Protein Interactions	biogrid	LRRK2	-0.0065572	1	1	0	-1		LRRK2
BioGRID Protein-Protein Interactions	biogrid	RGS2	-0.0065572	1	1	0	-1		RGS2
BioGRID Protein-Protein Interactions	biogrid	MAPK11	-0.025667	0.12355	1	0	-1		MAPK11
BioGRID Protein-Protein Interactions	biogrid	S100A8	-0.0065572	1	1	0	-1		S100A8
BioGRID Protein-Protein Interactions	biogrid	HOMER2	-0.021483	0.21068	1	0	-1		HOMER2
BioGRID Protein-Protein Interactions	biogrid	CALU	0.001811	1	1	0	1		CALU
BioGRID Protein-Protein Interactions	biogrid	REL	0.012552	0.59892	1	0	1		REL
BioGRID Protein-Protein Interactions	biogrid	SLC9A3R2	0.012552	0.59782	1	0	1		SLC9A3R2
BioGRID Protein-Protein Interactions	biogrid	CLGN	0.012552	0.59651	1	0	1		CLGN
BioGRID Protein-Protein Interactions	biogrid	TECR	0.012552	0.59789	1	0	1		TECR
BioGRID Protein-Protein Interactions	biogrid	HELLS	-0.0065572	1	1	0	-1		HELLS
BioGRID Protein-Protein Interactions	biogrid	RNF41	-0.0065572	1	1	0	-1		RNF41
BioGRID Protein-Protein Interactions	biogrid	PTMS	-0.021483	0.20962	1	0	-1		PTMS
BioGRID Protein-Protein Interactions	biogrid	UFD1L	-0.017298	0.5906	1	0	-1		UFD1L
BioGRID Protein-Protein Interactions	biogrid	ATP6V1A	-0.0065572	1	1	0	-1		ATP6V1A
BioGRID Protein-Protein Interactions	biogrid	COPA	-0.0065572	1	1	0	-1		COPA
BioGRID Protein-Protein Interactions	biogrid	YWHAQ	0.020358	0.54301	1	0	1		YWHAQ
BioGRID Protein-Protein Interactions	biogrid	SERPINE1	0.020921	0.35939	1	0	1		SERPINE1
BioGRID Protein-Protein Interactions	biogrid	YWHAH	-0.0065572	1	1	0	-1		YWHAH
BioGRID Protein-Protein Interactions	biogrid	TLN1	-0.025667	0.12173	1	0	-1		TLN1
BioGRID Protein-Protein Interactions	biogrid	NTPCR	-0.025667	0.12173	1	0	-1		NTPCR
BioGRID Protein-Protein Interactions	biogrid	CCND3	-0.0065572	1	1	0	-1		CCND3
BioGRID Protein-Protein Interactions	biogrid	SRI	-0.025667	0.12094	1	0	-1		SRI
BioGRID Protein-Protein Interactions	biogrid	NQO1	-0.040592	0.03331	1	0	-1		NQO1
BioGRID Protein-Protein Interactions	biogrid	STOM	-0.021483	0.21	1	0	-1		STOM
BioGRID Protein-Protein Interactions	biogrid	GORASP2	-0.025667	0.12281	1	0	-1		GORASP2
BioGRID Protein-Protein Interactions	biogrid	SIVA1	-0.025667	0.12168	1	0	-1		SIVA1
BioGRID Protein-Protein Interactions	biogrid	RAB3A	-0.021483	0.20991	1	0	-1		RAB3A
BioGRID Protein-Protein Interactions	biogrid	SNX3	-0.0065572	1	1	0	-1		SNX3
BioGRID Protein-Protein Interactions	biogrid	CDK1	-0.041154	0.16758	1	0	-1		CDK1
BioGRID Protein-Protein Interactions	biogrid	E2F1	0.001811	1	1	0	1		E2F1
BioGRID Protein-Protein Interactions	biogrid	PLAT	-0.0065572	1	1	0	-1		PLAT
BioGRID Protein-Protein Interactions	biogrid	UBR4	-0.025667	0.12339	1	0	-1		UBR4
BioGRID Protein-Protein Interactions	biogrid	RCN1	0.012552	0.59783	1	0	1		RCN1
BioGRID Protein-Protein Interactions	biogrid	RCN2	0.012552	0.59645	1	0	1		RCN2
BioGRID Protein-Protein Interactions	biogrid	RPS6KB1	-0.051333	0.02247	1	0	-1		RPS6KB1
BioGRID Protein-Protein Interactions	biogrid	MPDZ	0.012552	0.59743	1	0	1		MPDZ
BioGRID Protein-Protein Interactions	biogrid	CDIPT	-0.0023731	1	1	0	-1		CDIPT
BioGRID Protein-Protein Interactions	biogrid	KRT31	-0.036408	0.072559	1	0	-1		KRT31
BioGRID Protein-Protein Interactions	biogrid	AP2A2	-0.021483	0.21115	1	0	-1		AP2A2
BioGRID Protein-Protein Interactions	biogrid	MTHFD1	0.012552	0.59599	1	0	1		MTHFD1
BioGRID Protein-Protein Interactions	biogrid	ARID5A	-0.0023731	1	1	0	-1		ARID5A
BioGRID Protein-Protein Interactions	biogrid	SETD7	0.012552	0.59719	1	0	1		SETD7
BioGRID Protein-Protein Interactions	biogrid	ATP4A	-0.0065572	1	1	0	-1		ATP4A
BioGRID Protein-Protein Interactions	biogrid	TGFBRAP1	-0.0065572	1	1	0	-1		TGFBRAP1
BioGRID Protein-Protein Interactions	biogrid	ITGB1	-0.021483	0.20831	1	0	-1		ITGB1
BioGRID Protein-Protein Interactions	biogrid	DNAJA3	0.016736	0.57971	1	0	1		DNAJA3
BioGRID Protein-Protein Interactions	biogrid	UBQLN4	-0.025667	0.12358	1	0	-1		UBQLN4
BioGRID Protein-Protein Interactions	biogrid	CD5	-0.025667	0.1218	1	0	-1		CD5
BioGRID Protein-Protein Interactions	biogrid	NR2E3	0.016736	0.57686	1	0	1		NR2E3
BioGRID Protein-Protein Interactions	biogrid	PTPRO	-0.025667	0.12231	1	0	-1		PTPRO
BioGRID Protein-Protein Interactions	biogrid	HTRA1	-0.0065572	1	1	0	-1		HTRA1
BioGRID Protein-Protein Interactions	biogrid	GCDH	-0.0065572	1	1	0	-1		GCDH
BioGRID Protein-Protein Interactions	biogrid	IDH2	-0.0065572	1	1	0	-1		IDH2
BioGRID Protein-Protein Interactions	biogrid	TCF20	-0.0065572	1	1	0	-1		TCF20
BioGRID Protein-Protein Interactions	biogrid	SPTLC1	0.012552	0.59703	1	0	1		SPTLC1
BioGRID Protein-Protein Interactions	biogrid	DDX18	-0.025667	0.12069	1	0	-1		DDX18
BioGRID Protein-Protein Interactions	biogrid	TCOF1	-0.025667	0.12111	1	0	-1		TCOF1
BioGRID Protein-Protein Interactions	biogrid	UMPS	-0.0065572	1	1	0	-1		UMPS
BioGRID Protein-Protein Interactions	biogrid	RNF216	0.012552	0.59344	1	0	1		RNF216
BioGRID Protein-Protein Interactions	biogrid	ATP1A1	-0.0023731	1	1	0	-1		ATP1A1
BioGRID Protein-Protein Interactions	biogrid	XPO5	-0.025667	0.12173	1	0	-1		XPO5
BioGRID Protein-Protein Interactions	biogrid	EPB41L1	-0.0023731	1	1	0	-1		EPB41L1
BioGRID Protein-Protein Interactions	biogrid	ARF1	-0.0065572	1	1	0	-1		ARF1
BioGRID Protein-Protein Interactions	biogrid	AHNAK	0.001811	1	1	0	1		AHNAK
BioGRID Protein-Protein Interactions	biogrid	TAGLN2	-0.040592	0.03463	1	0	-1		TAGLN2
BioGRID Protein-Protein Interactions	biogrid	RAB5C	-0.040592	0.0345	1	0	-1		RAB5C
BioGRID Protein-Protein Interactions	biogrid	ESYT1	-0.025667	0.12128	1	0	-1		ESYT1
BioGRID Protein-Protein Interactions	biogrid	YTHDF2	-0.025667	0.12069	1	0	-1		YTHDF2
BioGRID Protein-Protein Interactions	biogrid	RFC4	-0.0065572	1	1	0	-1		RFC4
BioGRID Protein-Protein Interactions	biogrid	PGRMC1	0.012552	0.59798	1	0	1		PGRMC1
BioGRID Protein-Protein Interactions	biogrid	MYH9	-0.017298	0.58686	1	0	-1		MYH9
