dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	epulis	0.0083747	0.92808	1	0	1		epulis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chronic cervicitis	-0.011458	0.7337	1	0	-1		chronic cervicitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lynch syndrome	0.01895	0.72792	1	0	1		lynch syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pancreatic cystadenoma	0.018372	0.73188	1	0	1		pancreatic cystadenoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	benign mesothelioma	-0.056764	0.48437	1	0	-1		benign mesothelioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ulcerative stomatitis	-0.037164	0.12711	1	0	-1		ulcerative stomatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gastroesophageal junction adenocarcinoma	0.017678	0.59845	1	0	1		gastroesophageal junction adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	triple-receptor negative breast cancer	-0.0040743	0.789	1	0	-1		triple-receptor negative breast cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ovary adenocarcinoma	0.018772	0.72697	1	0	1		ovary adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	verrucous carcinoma	0.019574	0.59906	1	0	1		verrucous carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mucinous cystadenocarcinoma	0.035984	0.34675	1	0	1		mucinous cystadenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mucinous adenocarcinoma	0.029178	0.52344	1	0	1		mucinous adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hard palate cancer	0.03874	0.34393	1	0	1		hard palate cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	adenosarcoma	0.031841	0.55299	1	0	1		adenosarcoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	spindle cell carcinoma	0.032702	0.36008	1	0	1		spindle cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	epithelial-myoepithelial carcinoma	0.015798	0.59814	1	0	1		epithelial-myoepithelial carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	prostate carcinoma	0.066101	0.47383	1	0	1		prostate carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	esophagus adenocarcinoma	0.021521	0.70487	1	0	1		esophagus adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gallbladder adenocarcinoma	0.037756	0.28035	1	0	1		gallbladder adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	brain cancer	-0.0617	0.31875	1	0	-1		brain cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	fibrosarcoma	-0.053656	0.55835	1	0	-1		fibrosarcoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	skin squamous cell carcinoma	-0.039209	0.052809	1	0	-1		skin squamous cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	active peptic ulcer disease	0.097279	0.19672	1	0	1		active peptic ulcer disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	peptic ulcer perforation	0.042469	0.52049	1	0	1		peptic ulcer perforation
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gastrinoma	0.075178	0.38362	1	0	1		gastrinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	barrett's esophagus	-0.066861	0.02901	1	0	-1		barrett's esophagus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thromboangiitis obliterans	0.016504	0.71915	1	0	1		thromboangiitis obliterans
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	glanzmann's thrombasthenia	-0.039893	0.61119	1	0	-1		glanzmann's thrombasthenia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	placental abruption	0.08162	0.19542	1	0	1		placental abruption
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	factor xii deficiency	0.10343	0.14528	1	0	1		factor xii deficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gas gangrene	-0.0048149	1	1	0	-1		gas gangrene
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	tendinitis	0.0098821	0.63343	1	0	1		tendinitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	diverticulitis	0.0116	0.64307	1	0	1		diverticulitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	epidural abscess	0.016558	0.59789	1	0	1		epidural abscess
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	severe acute respiratory syndrome	-0.072851	0.17714	1	0	-1		severe acute respiratory syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	tick-borne encephalitis	0.0093065	0.80082	1	0	1		tick-borne encephalitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	yellow fever	-0.037899	0.39997	1	0	-1		yellow fever
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pneumonic tularemia	-0.00055071	0.96644	1	0	-1		pneumonic tularemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pasteurellosis	-0.070742	0.078199	1	0	-1		pasteurellosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	q fever	-0.030652	0.46285	1	0	-1		q fever
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	melioidosis	-0.020565	0.69006	1	0	-1		melioidosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mitral valve prolapse	-0.044408	0.38242	1	0	-1		mitral valve prolapse
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	aortic valve insufficiency	0.028959	0.49253	1	0	1		aortic valve insufficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	systolic heart failure	0.099012	0.12197	1	0	1		systolic heart failure
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypertensive heart disease	0.073563	0.24316	1	0	1		hypertensive heart disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	myocardial stunning	-0.025803	0.66583	1	0	-1		myocardial stunning
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	anuria	0.067779	0.28117	1	0	1		anuria
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypertensive retinopathy	0.042539	0.35181	1	0	1		hypertensive retinopathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	liddle syndrome	0.092616	0.20177	1	0	1		liddle syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	generalized atherosclerosis	0.045833	0.34512	1	0	1		generalized atherosclerosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vasculogenic impotence	0.047066	0.42938	1	0	1		vasculogenic impotence
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	arteriosclerosis obliterans	0.015312	0.733	1	0	1		arteriosclerosis obliterans
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	central nervous system organ benign neoplasm	0.010732	0.37911	1	0	1		central nervous system organ benign neoplasm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	basilar artery insufficiency	-0.028752	0.25687	1	0	-1		basilar artery insufficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cerebrotendinous xanthomatosis	0.055764	0.2739	1	0	1		cerebrotendinous xanthomatosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	familial partial lipodystrophy	-0.029783	0.59653	1	0	-1		familial partial lipodystrophy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nodular nonsuppurative panniculitis	0.020726	0.74407	1	0	1		nodular nonsuppurative panniculitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	panniculitis	-0.00070333	0.97888	1	0	-1		panniculitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	eating disorder	0.079645	0.15364	1	0	1		eating disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	metabolic syndrome x	0.033637	0.44754	1	0	1		metabolic syndrome x
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	kallmann syndrome	0.037508	0.67601	1	0	1		kallmann syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	estrogen excess	-0.038026	0.41429	1	0	-1		estrogen excess
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	luteoma	0.01708	0.57095	1	0	1		luteoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	inappropriate adh syndrome	0.036767	0.73008	1	0	1		inappropriate adh syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	central pontine myelinolysis	0.02576	0.59741	1	0	1		central pontine myelinolysis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thyroid crisis	0.02176	0.5959	1	0	1		thyroid crisis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	endocrine organ benign neoplasm	0.20821	0.071259	1	0	1		endocrine organ benign neoplasm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	laron syndrome	0.043628	0.69524	1	0	1		laron syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	food allergy	-0.035549	0.59026	1	0	-1		food allergy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	egg allergy	-0.015126	0.7165	1	0	-1		egg allergy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	eosinophilia-myalgia syndrome	0.044682	0.37326	1	0	1		eosinophilia-myalgia syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	indolent systemic mastocytosis	0.026915	0.59974	1	0	1		indolent systemic mastocytosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mature cataract	-0.030255	0.49635	1	0	-1		mature cataract
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	senile cataract	-0.041937	0.16043	1	0	-1		senile cataract
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	alcoholic cardiomyopathy	0.012653	0.77923	1	0	1		alcoholic cardiomyopathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	malignant essential hypertension	0.014318	0.59713	1	0	1		malignant essential hypertension
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	sickle cell anemia	-0.12999	0.01456	1	0	-1		sickle cell anemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	splenic infarction	0.02595	0.49467	1	0	1		splenic infarction
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hemochromatosis	0.046112	0.29893	1	0	1		hemochromatosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	aortic atherosclerosis	-0.098556	0.04931	1	0	-1		aortic atherosclerosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cerebral atherosclerosis	0.017884	0.73175	1	0	1		cerebral atherosclerosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	peripheral primitive neuroectodermal tumor	0.017389	0.74038	1	0	1		peripheral primitive neuroectodermal tumor
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	kidney sarcoma	-0.0017461	1	1	0	-1		kidney sarcoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thymic carcinoma	-0.022341	0.6971	1	0	-1		thymic carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	neuroaxonal dystrophy	0.031841	0.52124	1	0	1		neuroaxonal dystrophy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	spastic quadriplegia	-0.017771	0.58771	1	0	-1		spastic quadriplegia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	right bundle branch block	0.048395	0.5098	1	0	1		right bundle branch block
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	malignant hyperthermia	0.03374	0.76385	1	0	1		malignant hyperthermia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thomsen disease	0.044415	0.29259	1	0	1		thomsen disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	prostate sarcoma	0.0084868	0.6961	1	0	1		prostate sarcoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	x-linked myopathy with excessive autophagy	0.033233	0.52073	1	0	1		x-linked myopathy with excessive autophagy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	glycogen storage disease iii	-0.040902	0.25761	1	0	-1		glycogen storage disease iii
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	urethral intrinsic sphincter deficiency	0.036384	0.55157	1	0	1		urethral intrinsic sphincter deficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	compartment syndrome	0.034876	0.48705	1	0	1		compartment syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	familial visceral amyloidosis	-0.025059	0.12084	1	0	-1		familial visceral amyloidosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	t lymphocyte deficiency	-0.17793	0.00414	1	0	-1		t lymphocyte deficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	distal arthrogryposis	-0.0045181	0.86634	1	0	-1		distal arthrogryposis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lassa fever	-0.035561	0.1401	1	0	-1		lassa fever
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	combat disorder	-0.010784	0.68588	1	0	-1		combat disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	squamous papillomatosis	-0.0084318	1	1	0	-1		squamous papillomatosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	anogenital venereal wart	-0.070837	0.072569	1	0	-1		anogenital venereal wart
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pneumonic plague	0.010652	0.87108	1	0	1		pneumonic plague
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	plague	0.015703	0.78717	1	0	1		plague
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bubonic plague	0.031256	0.52	1	0	1		bubonic plague
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	job's syndrome	-0.024763	0.49839	1	0	-1		job's syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	whipple disease	-0.041653	0.083569	1	0	-1		whipple disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	iris disease	-0.084192	0.0306	1	0	-1		iris disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nephroblastoma	-0.012847	0.81903	1	0	-1		nephroblastoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	anthrax disease	0.039671	0.45686	1	0	1		anthrax disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	olivopontocerebellar atrophy	-0.010331	0.75287	1	0	-1		olivopontocerebellar atrophy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	phagocyte bactericidal dysfunction	-0.13629	0.00013	1	0	-1		phagocyte bactericidal dysfunction
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	paraplegia	-0.043984	0.3929	1	0	-1		paraplegia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mucopolysaccharidosis vi	0.1174	0.21603	1	0	1		mucopolysaccharidosis vi
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	renal agenesis	-0.032189	0.57188	1	0	-1		renal agenesis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	achondroplasia	-0.0039968	0.97516	1	0	-1		achondroplasia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thanatophoric dysplasia	-0.0035601	0.98651	1	0	-1		thanatophoric dysplasia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	imperforate anus	-0.065805	0.082199	1	0	-1		imperforate anus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	intestinal atresia	0.0095401	0.82525	1	0	1		intestinal atresia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	metaphyseal dysplasia	0.018381	0.802	1	0	1		metaphyseal dysplasia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	marfan syndrome	0.019358	0.60748	1	0	1		marfan syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	idiopathic juvenile osteoporosis	0.031256	0.59673	1	0	1		idiopathic juvenile osteoporosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hereditary renal cell carcinoma	-0.023712	0.5495	1	0	-1		hereditary renal cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	glossopharyngeal nerve disease	0.010828	0.73281	1	0	1		glossopharyngeal nerve disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hidradenoma	0.018562	0.60047	1	0	1		hidradenoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	alexithymia	0.0029409	0.9216	1	0	1		alexithymia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	secondary hypertrophic osteoarthropathy	0.015872	0.59618	1	0	1		secondary hypertrophic osteoarthropathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acneiform dermatitis	0.029523	0.55277	1	0	1		acneiform dermatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	klatskin's tumor	0.029341	0.42873	1	0	1		klatskin's tumor
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	allergic bronchopulmonary aspergillosis	0.00091473	0.98168	1	0	1		allergic bronchopulmonary aspergillosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	endophthalmitis	0.0052297	0.92731	1	0	1		endophthalmitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	horner's syndrome	0.028942	0.59515	1	0	1		horner's syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	eyelid disease	0.0044849	0.94004	1	0	1		eyelid disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	adnexa disease	-0.00090544	0.84442	1	0	-1		adnexa disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	granulomatous amebic encephalitis	8.7209e-06	1	1	0	1		granulomatous amebic encephalitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	fanconi syndrome	0.064375	0.26098	1	0	1		fanconi syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	beta-mannosidosis	0.028337	0.58197	1	0	1		beta-mannosidosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	sly syndrome	0.059694	0.51157	1	0	1		sly syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mucopolysaccharidosis i	0.088295	0.29006	1	0	1		mucopolysaccharidosis i
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	fabry disease	0.11787	0.20939	1	0	1		fabry disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	drug-induced hepatitis	0.025151	0.59814	1	0	1		drug-induced hepatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vestibular nystagmus	-0.010294	0.86543	1	0	-1		vestibular nystagmus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hailey-hailey disease	0.019775	0.73433	1	0	1		hailey-hailey disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	proliferative diabetic retinopathy	-0.053536	0.49371	1	0	-1		proliferative diabetic retinopathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cystoid macular edema	-0.00041925	0.98185	1	0	-1		cystoid macular edema
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pseudoxanthoma elasticum	-0.052907	0.091179	1	0	-1		pseudoxanthoma elasticum
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	carney complex	0.038895	0.59709	1	0	1		carney complex
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	rubinstein-taybi syndrome	-0.0014386	1	1	0	-1		rubinstein-taybi syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	peripartum cardiomyopathy	0.067465	0.18888	1	0	1		peripartum cardiomyopathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	histiocytic and dendritic cell cancer	-0.032764	0.093579	1	0	-1		histiocytic and dendritic cell cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	necrobiosis lipoidica	0.01869	0.73193	1	0	1		necrobiosis lipoidica
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	malignant histiocytosis	0.005927	0.98191	1	0	1		malignant histiocytosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	photokeratitis	-0.014659	0.7317	1	0	-1		photokeratitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	angiodysplasia	0.037552	0.56504	1	0	1		angiodysplasia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	oligohydramnios	0.046897	0.39537	1	0	1		oligohydramnios
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chorioamnionitis	0.016021	0.85658	1	0	1		chorioamnionitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	patau syndrome	-0.0075627	0.86561	1	0	-1		patau syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hepatobiliary benign neoplasm	0.0077898	0.69572	1	0	1		hepatobiliary benign neoplasm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	functional diarrhea	0.030093	0.55103	1	0	1		functional diarrhea
